Id,SalePrice
2735,138869.68512753476
2736,140765.963747263
2737,121186.82435318248
2738,133947.55276366984
2739,160091.99672783416
2740,134445.7706194838
2741,141119.48829283647
2742,151076.81431379393
2743,151935.9313934484
2744,162980.465709288
2745,139794.27952340065
2746,140732.46357063262
2747,153955.96760699226
2748,124571.65788248825
2749,131709.48273877378
2750,136968.3797623873
2751,138961.12351681638
2752,190571.47432675606
2753,144467.1102985352
2754,209120.56214200018
2755,130364.346114018
2756,89657.76868360641
2757,68181.14990881672
2758,84667.64574529864
2759,159069.56113542072
2760,126774.79538461781
2761,144311.2318376642
2762,148417.46500949084
2763,184424.15062314706
2764,160558.48432552227
2765,275893.9261118431
2766,132893.09858969768
2767,83312.63674429468
2768,127245.72117605551
2769,130736.39523457874
2770,141917.69306627236
2771,112657.38840933128
2772,111924.74492456044
2773,162764.46844414485
2774,137595.91721939202
2775,114717.99551235787
2776,136637.78217807016
2777,144630.8183309867
2778,107388.85654907227
2779,124886.23210057955
2780,94819.50340137395
2781,96485.5237781801
2782,97958.79836682393
2783,96189.24117744066
2784,121491.3634387629
2785,134508.70978847652
2786,67837.59781949117
2787,118100.29619046839
2788,73248.3792637596
2789,175283.29878140942
2790,92072.78617406017
2791,111663.69601460293
2792,59523.68761932101
2793,164535.8106253745
2794,89530.5276726505
2795,119793.02435371732
2796,100249.54111847279
2797,169343.76860743322
2798,108919.90063946888
2799,115020.63868666209
2800,71073.60861294967
2801,108574.36755696083
2802,128838.142872837
2803,149667.7329016524
2804,134410.7391897035
2805,102379.22435511308
2806,85803.16099083242
2807,161035.17637923532
2808,149046.31303703925
2809,133939.20668043394
2810,130968.49304242543
2811,158335.14435712303
2812,156784.7312100883
2813,151379.69349603265
2814,151983.1499385541
2815,99391.56450738526
2816,238428.78848435584
2817,159257.69542842286
2818,131563.7776407613
2819,178259.43243561787
2820,142063.42389324948
2821,107328.06291172298
2822,196717.44651882336
2823,292273.4151576001
2824,170854.60447943688
2825,153360.436558076
2826,136411.5285228071
2827,137694.78635725752
2828,224123.46801770336
2829,212360.6386259276
2830,233652.4782009828
2831,178276.6510877004
2832,247669.4312019
2833,303352.841515793
2834,213393.09650837336
2835,216887.39015623633
2836,188150.65783317175
2837,161576.2454664588
2838,154589.72452458122
2839,176241.07758631132
2840,198835.5997169432
2841,202798.26945976523
2842,228785.24901540205
2843,142089.08748094423
2844,162695.96687925194
2845,125904.42911968337
2846,206773.9433102038
2847,202733.2401088583
2848,223242.69216805344
2849,199248.57799512963
2850,292329.477269102
2851,218387.88684103987
2852,237263.63641830828
2853,242333.03207794775
2854,139751.27022070994
2855,202986.74628164977
2856,199705.01338054638
2857,185797.525216969
2858,202473.10913871852
2859,118978.4846671005
2860,128340.39792835283
2861,129107.08125897111
2862,192015.6525924709
2863,129092.72831781874
2864,244570.30092344276
2865,138277.07331724218
2866,138977.72282436976
2867,100508.97994390424
2868,103052.31856667962
2869,104918.37092551614
2870,133691.56654260636
2871,88631.47120456527
2872,50237.011568908965
2873,100728.9202991562
2874,142838.996846503
2875,111257.89469648218
2876,165637.92685444813
2877,144442.7493738884
2878,163179.86102200617
2879,140900.4225721075
2880,100451.94985089166
2881,146630.5670340809
2882,172510.03654247572
2883,190836.29544211828
2884,204497.9550211616
2885,185255.092431076
2886,221044.86325233884
2887,93603.44278772041
2888,137024.30711012814
2889,53838.30984843237
2890,80893.5563073786
2891,133682.70093114607
2892,51057.44172987972
2893,81125.78165646557
2894,57303.52767116491
2895,323639.03110524605
2896,286141.86277093703
2897,201252.7609449665
2898,147842.37416310282
2899,215415.24533227974
2900,160733.4449279585
2901,199715.12937476824
2902,186101.12232874063
2903,348245.88320854434
2904,358116.12267673935
2905,96341.7280610418
2906,198405.45616686554
2907,113520.64188895038
2908,133850.8148578587
2909,149685.6300057035
2910,81387.62864335343
2911,82305.70190360749
2912,151107.64754199074
2913,80964.67432090304
2914,77332.34152089736
2915,84903.72111870458
2916,81362.10458855516
2917,159600.25138290256
2918,117282.62266966945
2919,215953.61333549954
